Date of Sale,Address,Postal Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property,Number of bedrooms,Number of bathrooms
12/01/2021,"18 MARETIMO GARDENS EAST, BLACKROCK, DUBLIN",,Dublin,"1,400,000",No,No,Second-Hand Dwelling house /Apartment,3,1
12/01/2021,"25A THE REAR, LEINSTER SQ, RATHMINES DUBLIN 6",Dublin 6,Dublin,"727,000",No,No,Second-Hand Dwelling house /Apartment,3,1
12/01/2021,"29  Kinsealy Manor, Chapel Road, Kinsealy",,Dublin,"405,286",No,Yes,New Dwelling house /Apartment,3,1
12/01/2021,"293 COLLINSWOOD, COLLINS AVE, DUBLIN 9",Dublin 9,Dublin,"366,000",No,No,Second-Hand Dwelling house /Apartment,3,1
12/01/2021,"45A Grangemore Crescent, Donaghmede",Dublin 13,Dublin,"330,397",No,Yes,New Dwelling house /Apartment,3,1
12/01/2021,"49 DORNEY COURT, SHANKILL, DUBLIN",Dublin 18,Dublin,"360,000",No,No,Second-Hand Dwelling house /Apartment,3,1
12/01/2021,"49 KILWORTH RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,"327,000",No,No,Second-Hand Dwelling house /Apartment,3,1
12/01/2021,"5 WOODBINE AVENUE, BLACKROCK, CO DUBLIN",,Dublin,"905,000",No,No,Second-Hand Dwelling house /Apartment,3,1
12/01/2021,"50 SHANTALL RD, BEAUMONT, DUBLIN 9",Dublin 9,Dublin,"328,000",No,No,Second-Hand Dwelling house /Apartment,3,1
12/01/2021,"52 RICHMOND RD, DRUMCONDRA, DUBLIN",Dublin 3,Dublin,"480,000",No,No,Second-Hand Dwelling house /Apartment,3,1
12/01/2021,"57 TEMPLEROAN AVE, KNOCKLYON, TEMPLEOGUE DUBLIN 16",Dublin 16,Dublin,"565,000",No,No,Second-Hand Dwelling house /Apartment,3,1
12/01/2021,"61 ARDILEA CRESCENT, HEIDELBERG, ARDILEA",Dublin 14,Dublin,"165,000",Yes,No,Second-Hand Dwelling house /Apartment,3,1
12/01/2021,"65 WOODLAWN PARK GROVE, FIRHOUSE, DUBLIN 24",Dublin 24,Dublin,"390,000",No,No,Second-Hand Dwelling house /Apartment,3,1
12/01/2021,"8 BARNWELL AVE, HANSFIELD, DUBLIN 15",Dublin 15,Dublin,"325,000",No,No,Second-Hand Dwelling house /Apartment,3,1
12/01/2021,"8 Parklands Boulevard, Parklands, Citywest",,Dublin,"303,965",No,Yes,New Dwelling house /Apartment,3,1
12/01/2021,"9 LILYS COURT, LILYS WAY, ONGAR VILLAGE DUBLIN 15",Dublin 15,Dublin,"216,000",No,No,Second-Hand Dwelling house /Apartment,3,1
12/01/2021,"91 CAPPAGHMORE EST, DUBLIN 22, DUBLIN",Dublin 22,Dublin,"330,000",No,No,Second-Hand Dwelling house /Apartment,3,1
12/01/2021,"95 WAINSFORT MANOR DR, TERENURE, DUBLIN 6W",,Dublin,"650,000",No,No,Second-Hand Dwelling house /Apartment,3,1
12/01/2021,"APT.1, 23 EFFRA ROAD, RATHMINES",Dublin 6,Dublin,"670,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"1 GREENWOOD HEIGHTS, BLUNDEN DR, DUBLIN 13",Dublin 13,Dublin,"180,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"10 Oileain Na Cranoige, Balbutcher Lane, Ballymun",,Dublin,"201,762",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"105 ROCKVIEW, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,"225,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"11 STAPOLIN HOUSE, THE COAST, BALDOYLE DUBLIN 13",Dublin 13,Dublin,"410,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"128 NEW HAVEN BAY, FLEMINGTON LANE, BALBRIGGAN",,Dublin,"157,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"134 ROCKVIEW, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,"250,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"14 Shackleton Lawn, Shackleton Park, Lucan",,Dublin,"330,396",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"15 NANGOR CRESCENT, CLONDALKIN, DUBLIN",Dublin 22,Dublin,"242,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"159 CHERRYWOOD PARK, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"245,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"16 Walker Green, Parkside, Balgriffin",Dublin 13,Dublin,"361,232",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"17 DEERHAVEN PARK, CLONEE, DUBLIN 15",Dublin 15,Dublin,"157,500",Yes,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"18 Meadowbank Road, Millers Glen, Swords",,Dublin,"378,542",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"19 OLDFIELD HALL, TICKNOCK HILL, SANDYFORD DUBLIN 18",Dublin 18,Dublin,"337,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"2 GREENWOOD HEIGHTS, BLUNDEN DRIVE, DUBLIN 13",,Dublin,"175,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"2 The Green, Old Coach Road, Balrothery",,Dublin,"236,123",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"20 HUNTSTOWN DR, MULHUDDART, DUBLIN 15",Dublin 15,Dublin,"267,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"21 Belltree Lane, Belltree, Clongriffin",Dublin 13,Dublin,"345,196",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"26 Parklands Place, Parklands, Citywest",,Dublin,"312,775",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"27 WATERSIDE VIEW, SWORDS ROAD, MALAHIDE",,Dublin,"323,500",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"29 The Avenue, St Marnock's Bay, Portmarnock",,Dublin,"511,013",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"3 CLIFTON LANE, MONKSTOWN, CO DUBLIN",,Dublin,"800,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"3 GREENWOOD HEIGHTS, BLUNDEN DR, DUBLIN 13",Dublin 13,Dublin,"180,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"3 The Green, Bellingsmore, Kilmartin",Dublin 15,Dublin,"392,071",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"33 WINDMILL SQ, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"200,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"34B Hazelgrove, Tallaght, Dublin 24",Dublin 24,Dublin,"295,000",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"364 CASHEL ROAD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,"290,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"38 CHARLOTTE QUAY DOCK, RINGSEND RD, DUBLIN 4",Dublin 4,Dublin,"530,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"39 WATERVILLE HALL, WATERVILLE TERRACE, WATERVILLE DUBLIN 15",Dublin 15,Dublin,"140,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"43 ANGLESEA RD, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,"1,650,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"47 BELGARD SQ NORTH, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"170,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"47 Royal Canal Crescent, Rathborne Park, Dublin 15",Dublin 15,Dublin,"292,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"48 Royal Canal Crescent, Rathborne Park, Dublin 15",Dublin 15,Dublin,"217,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"48 THE SWIFT, TASSAGARD GREEN, GARTERS LANE",Dublin 24,Dublin,"243,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"49 Royal Canal Crescent, Rathborne Park, Dublin 15",Dublin 15,Dublin,"292,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"50 Royal Canal Crescent, Rathborne Park, Dublin 15",Dublin 15,Dublin,"217,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"51 Royal Canal Crescent, Rathborne, Dublin 15",Dublin 15,Dublin,"217,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"52 Royal Canal Crescent, Rathborne Park, Dublin 15",Dublin 15,Dublin,"292,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"53 BRACKENWOOD AVENUE, FLEMINGTON, BALBRIGGAN",,Dublin,"126,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"53 MCCABE VILLAS, BOOTERSTOWN, DUBLIN",,Dublin,"456,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"53 RAPHOE RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,"281,250",Yes,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"53 Royal Canal Crescent, Rathborne Park, Dublin 15",Dublin 15,Dublin,"292,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"54 Royal Canal Crescent, Rathborne Park, Dublin 15",Dublin 15,Dublin,"292,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"55  CEDARBROOK WAY, CHERRYORCHARD, BALLYFERMOT",Dublin 10,Dublin,"152,500",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"55 Royal Canal Crescent, Rathborne, Dublin 15",Dublin 15,Dublin,"217,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"56 Royal Canal Crescent, Rathborne Park, Dublin 15",Dublin 15,Dublin,"217,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"57 Royal Canal Crescent, Rathborne Park, Dublin 15",Dublin 15,Dublin,"292,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"58 Royal Canal Crescent, Rathborne Park, Dublin 15",Dublin 15,Dublin,"292,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"59 Royal Canal Crescent, Rathborne Park, Dublin 15",Dublin 15,Dublin,"217,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"6 FEY YERRA WOOD, FEY YERRA, LEOPARDSTOWN ROAD",Dublin 18,Dublin,"700,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"6 ST KILLIANS PARK, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"265,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"60 DALE RD, STILLORGAN, DUBLIN",,Dublin,"620,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"60 Royal Canal Crescent, Rathborne Park, Dublin 15",Dublin 15,Dublin,"217,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"61 Royal Canal Crescent, Rathborne Park, Dublin 15",Dublin 15,Dublin,"217,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"62 Royal Canal Crscent, Rathborne Park, Dublin 15",Dublin 15,Dublin,"292,755",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"66 ST. PATRICK STREET, DUN LAOGHAIRE, DUBLIN",,Dublin,"580,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"7 Rathmill Glen, Rathmill Manor, Rathcoole",,Dublin,"409,692",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"7 WOODHAVEN, BRIDGE RD, MILLTOWN DUBLIN 6",Dublin 14,Dublin,"626,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"79 HAROLDS CROSS COTTAGES, HAROLDS CROSS, DUBLIN 6",Dublin 6,Dublin,"265,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"8 The Way, Scholarstown Road, Rathfarnham",,Dublin,"462,500",No,Yes,New Dwelling house /Apartment,3,1
13/01/2021,"APT 32 CEDAR PLACE, THE CEDARS RIDGEWOOD, SWORDS",,Dublin,"265,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"APT 7 BLOCK G, PHOENIX VIEW, ST LAURENCE RD CHAPELIZOD DUBLIN 20",Dublin 20,Dublin,"197,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"GLENAYR, CONNOLLY CRESCENT, KINSEALY LANE",,Dublin,"630,000",No,No,Second-Hand Dwelling house /Apartment,3,1
13/01/2021,"LISIEUX HALL, MURPHYSTOWN RD, SANDYFORD DUBLIN 18",Dublin 18,Dublin,"250,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"1 CASIMIR COURT, HAROLDS CROSS, DUBLIN 6",,Dublin,"465,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"1 COOLGRANEY, NUTGROVE PARK, CLONSKEAGH DUBLIN 14",Dublin 14,Dublin,"1,155,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"10 Rathmill Glen, Rathmill Manor, Rathcoole",,Dublin,"409,692",No,Yes,New Dwelling house /Apartment,3,1
14/01/2021,"12 DALRIADA SQ, KNOCKLYON, DUBLIN 16",Dublin 16,Dublin,"375,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"12 WYNBERG PARK, BLACKROCK, DUBLIN",,Dublin,"760,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"129 CASTLECOURT, KILGOBBIN WOOD, SANDYFORD DUBLIN 18",Dublin 18,Dublin,"323,300",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"13 HILLVIEW, MOUNT TALBOT, MONASTERY RD DUBLIN 22",Dublin 22,Dublin,"249,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"19 THE BRAMBLES, SKERRIES, DUBLIN",,Dublin,"445,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"20 DANES COURT, CLONTARF RD, CLONTARF DUBLIN 3",Dublin 3,Dublin,"275,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"20 OCONNELL AVE, PHIBSBOROUGH, DUBLIN 7",Dublin 7,Dublin,"475,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"25 SEAFIELD COURT, MALAHIDE, DUBLIN",,Dublin,"475,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"3 CLONTARF PARK, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"540,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"3 MOYVILLE LAWN, RATHFARNHAM, DUBLIN 16",Dublin 16,Dublin,"550,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"30 Kinsealy Manor, Kinsealy",,Dublin,"400,881",No,Yes,New Dwelling house /Apartment,3,1
14/01/2021,"30A ST BRIGIDS RD, ARTANE, DUBLIN 5",Dublin 5,Dublin,"417,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"33 CASTLEKNOCK AVE, LAUREL LODGE, DUBLIN 15",Dublin 15,Dublin,"531,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"36 PEMBROKE LANE, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,"1,600,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"36 THE SYCAMORES, STRADBROOK HILL, ABBY RD",,Dublin,"240,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"37 BRENNANSTOWN SQ, BRENNANSTOWN, CABINTEELY DUBLIN 18",Dublin 18,Dublin,"380,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"44 TOLKA ROAD, BALLYBOUGH, DUBLIN 3",Dublin 3,Dublin,"277,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"4A GLENTWORTH PARK, ARD NA GREINE, DUBLIN 13",Dublin 13,Dublin,"344,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"5 BARRY GREEN, FINGLAS, DUBLIN 11",Dublin 11,Dublin,"200,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"5 LARCH GROVE, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"750,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"6 MAPLE CLOSE, CARPENTERSTOWN PARK, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,"375,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"60 NUTLEY AVE, BALLSBRIDGE, DUBLIN",Dublin 4,Dublin,"2,300,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"69 GARNISH SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",Dublin 15,Dublin,"310,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"71 BEALING VILLAGE BLVD, TYRELLSTOWN, DUBLIN 15",Dublin 15,Dublin,"286,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"90 RATHDOWN PARK, TERENURE, DUBLIN 6W",,Dublin,"930,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"98 MURPHYSTOWN RD, LEOPARDSTOWN, DUBLIN 18",Dublin 18,Dublin,"550,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"98 THE RAMPARTS, LOUGHLINSTOWN, DUBLIN",Dublin 18,Dublin,"310,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"99 CHARLEMONT, GRIFFITH AVE, DUBLIN 9",Dublin 9,Dublin,"630,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"APT 103    TIME PLACE APARTMENTS, 21 CORRIG ROAD, SANDYFORD",Dublin 18,Dublin,"385,000",No,No,Second-Hand Dwelling house /Apartment,3,1
14/01/2021,"APT 34, PIER 19, USHERS ISLAND DUBLIN 8",Dublin 8,Dublin,"278,087",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"1-19 The Pines (inclusive) and, The Community Room, Citywest",Dublin 24,Dublin,"4,701,545",No,Yes,New Dwelling house /Apartment,3,1
15/01/2021,"1 CAIRNBROOK VIEW, GLENAMUCK RD, CARRICKMINES DUBLIN 18",Dublin 18,Dublin,"460,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"1 CARRIGMORE COURT, CITYWEST, DUBLIN",Dublin 24,Dublin,"305,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"1 ST HELIERS COPSE, BLACKROCK, DUBLIN",,Dublin,"505,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"1 SUMMERFIELD CLOSE, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,"430,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"10 SHELTON DR, KIMMAGE RD WEST, TERENURE DUBLIN 12",Dublin 12,Dublin,"450,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"10 ST ANDREWS FAIRWAY, THE FAIRWAYS, LUCAN",,Dublin,"378,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"101 RIALTO COTTS, SOUTH C RD, DUBLIN 8",Dublin 8,Dublin,"335,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"11 COLLEGE MANOR, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,"265,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"11 Donnybrook Gardens, Donnybrook",Dublin 4,Dublin,"1,101,323",No,Yes,New Dwelling house /Apartment,3,1
15/01/2021,"118 LARKFIELD GARDENS, HAROLDS CROSS, DUBLIN 6W",,Dublin,"410,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"12 Cuil Duin View, Cuil Duin, Citywest",Dublin 24,Dublin,"325,991",No,Yes,New Dwelling house /Apartment,3,1
15/01/2021,"12 KINGSTON AVENUE, BALLINTEER, DUBLIN 16",,Dublin,"470,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"130 CARNLOUGH RD, CABRA, DUBLIN 7",Dublin 7,Dublin,"255,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"14 MOUNT ARGUS CRESCENT, HAROLDS CROSS, DUBLIN 6",,Dublin,"369,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"16  KINSEALY MANOR, CHAPEL ROAD, KINSEALY",,Dublin,"596,285",No,Yes,New Dwelling house /Apartment,3,1
15/01/2021,"16 GRIFFITH HEIGHTS, FINGLAS EAST, DUBLIN 11",Dublin 11,Dublin,"200,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"164 COLLINSWOOD, COLLINS AVE, DUBLIN",Dublin 9,Dublin,"450,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"17 BELMONT HALL, PARNELL ST, GARDINER ST DUBLIN 1",Dublin 1,Dublin,"234,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"17 HAMPTON WOOD AVE, FINGLAS EAST, DUBLIN 11",Dublin 11,Dublin,"300,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"17 THE WAREHOUSE, CLANBRASSIL ST, DUBLIN 8",Dublin 8,Dublin,"575,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"170 BEECHWOOD COURT, STILLORGAN, DUBLIN",,Dublin,"570,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"172 THE LINKS, DONABATE, DUBLIN",,Dublin,"380,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"18 THE PADDOCKS COURT, ADAMSTOWN, LUCAN",,Dublin,"335,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"2 CLYDE LANE, BALLSBRIDGE, DUBLIN",Dublin 4,Dublin,"1,200,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"20 COIS INBHIR, DONABATE, COUNTY DUBLIN",,Dublin,"425,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"20 GRIFFEEN GLEN CRESCENT, LUCAN, DUBLIN",,Dublin,"347,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"20 HANSFIELD, CASTAHEANY, DUBLIN 15",Dublin 15,Dublin,"348,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"208 THE CRESCENT BUILDING, PARKWEST, DUBLIN 12",,Dublin,"175,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"21 ELMPARK AVE, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"560,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"22 GOLDSMITH HALL, COLLEGEWOOD, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,"270,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"23 MOUNTANDREW DALE, MOUNTANDREW, LUCAN",,Dublin,"440,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"24 BEAUMONT CRESCENT, BEAUMONT, DUBLIN",Dublin 9,Dublin,"412,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"26 CHURCH AVE, DUBLIN 9, DUBLIN",Dublin 9,Dublin,"400,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"28 LOUVAIN, ARDILEA, ROEBUCK ROAD",Dublin 14,Dublin,"1,224,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"3 CHARNWOOD GARDENS, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"382,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"3 ST PETERS SQ, PHIBSBOROUGH, DUBLIN 7",Dublin 7,Dublin,"227,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"30 GLENCAIRN DALE, THE GALLOPS, SANDYFORD DUBLIN 18",Dublin 18,Dublin,"505,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"30 KILCARRIG AVE, FETTERCAIRN, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"180,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"32 APPLEWOOD AVE WEST, SWORDS, DUBLIN",,Dublin,"255,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"35 SOUTH DOCK ST, RINGSEND, DUBLIN 4",Dublin 4,Dublin,"390,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"37 DONAGHMEDE PARK, DONAGHMEDE, DUBLIN 13",Dublin 13,Dublin,"310,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"37 MELVILLE PARK, CITYSIDE, DUBLIN 11",Dublin 11,Dublin,"190,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"387 PEARSE ST, SALLYNOGGIN, DUN LAOGHAIRE",,Dublin,"370,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"38A CLONTARF PARK, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"780,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"40 BROOKWOOD AVE, ARTANE, DUBLIN 5",Dublin 5,Dublin,"450,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"41 RATHGAEL, DEANSRATH, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,"183,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"42 MELVILLE COVE, CITYSIDE, MEAKSTOWN DUBLIN 11",Dublin 11,Dublin,"265,500",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"42 MERRION GROVE, STILLORGAN RD, DUBLIN",,Dublin,"300,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"43 ANNALY GROVE, ONGAR LODGE, CLONSILLA DUBLIN 15",Dublin 15,Dublin,"200,000",Yes,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"45 SANDYMOUNT AVE, DUBLIN 4, DUBLIN",Dublin 4,Dublin,"2,500,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"5 TEMPLE PLACE, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"221,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"53 BURNELL SQ, NORTHERN CROSS, MALAHIDE RD DUBLIN 17",Dublin 17,Dublin,"232,500",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"60 LEIX RD, CABRA, DUBLIN 7",Dublin 7,Dublin,"285,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"63 PARK AVE, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,"2,770,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"8 THE AVENUE, CARRICKMINES MANOR, GLENAMUCK ROAD",,Dublin,"550,661",No,Yes,New Dwelling house /Apartment,3,1
15/01/2021,"82 TURVEY WOODS, DONABATE, DUBLIN",,Dublin,"170,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"9 BOLBROOK AVE, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"265,000",No,No,Second-Hand Dwelling house /Apartment,3,1
15/01/2021,"9 GLENAMUCK COTTAGES, CARRICKMINES, DUBLIN 18",Dublin 18,Dublin,"537,500",No,No,Second-Hand Dwelling house /Apartment,3,1
